,0,1,2
122,@moshaker_22 ومعرفش الحوار ده صح ولا لأه بس سمعت انهم لقوا لقاح للفيروس ،، لو الكلام ده صح يبقى اشمعنى اللقاح ده طل… https://t.co/ozGuK8lr5p,DIAL_EGY,0.9974999
123,"@MaiFaro83593087 عندك حق و الله
أهلا أهلا كارتيه 
و نواعم الشمعدان 
ده كفاية كورونا اللي خايفيين منها دي 
كانت أحلى هدية 😁😁😁😁😁",DIAL_EGY,0.99231815
124,@Mostafa03663529 @nounaghob 😂😂😂😂😂😂😂 استقيم يا مصطفي ماتنساش احنا علي كف عفريت وفي وباء يجتاح البلاد 🤣🤣🤣🤣 ادي الناس فلوسها,DIAL_EGY,0.9887765
125,"ممكن بقى تلبسو كمامات علشان انا مكسوف البسها لوحدي..!😂💔
#بورسعيد_كورونا 🤦💔",DIAL_EGY,0.9804733
126,@mohamedsfouad_ @chezsafi هو لو غبي يعمل كده لان دول زي الصين والهند هتضرب بحقوق الملكية الفكرية عرض الحائط وهتنسخه… https://t.co/rHnN2UCFLv,DIAL_EGY,0.99226975
127,حالتين كورونا جاين من القاهرة عندنا عشان يحضروا فرح ومافيش بينهم وبين بيتي كيلو🙂 وشكلي كدا هموت متفيرسه🙂💔,DIAL_EGY,0.98204654
128,يعني مش هتلغي الترم 😢😢 https://t.co/EIWfyDtU6Z,DIAL_EGY,0.9811297
129,@OfficialHenedy جميله الصين حيث كده هخش احدر شنطه هدومي,DIAL_EGY,0.95542806
130,@meshosheha3 انا بقا هدور على الكورونا وريحالها😂😂😂😂,DIAL_EGY,0.9746854
131,"@RassdNewsN عليكم خفة دم تودي فداهية 🤯🤯
والنبي حد يقولهم ان مدة احتضان الفايروس اربعة عشر يوم يعني الي بيحصل ده مال… https://t.co/CLoU1jKWmz",DIAL_EGY,0.96818596
132,تخيلوا حد يبقى عنده برد في فترة انتشار الكورونا,DIAL_EGY,0.92190003
133,ي عمرري 💖💖أن شاءالله كورونا تخلص ونرجع نتلم تاني 😂💖💖ربنا يخليكي ليا ي حووب😂💕💕 https://t.co/LYp8lvj4I3,DIAL_EGY,0.972001
134,نفسى امريكا تطلع بكرة وتعلن ان فيروس كورونا كان كدبة ابريل وانها ضحكت ع العالم كلو واحنا هنصدق والله ومش هنزعل من الهزار ده,DIAL_EGY,0.9959311
135,@WA7AWI70 عارفها دي اعراض الكورونا اسمع مني😂,DIAL_EGY,0.92424333
136,الحجر المنزلي طلع عايز فلوس اكتر من الخروجات 🙆🏻🙌🏻,DIAL_EGY,0.9476081
137,😂😂😂😂😂 بالله احنا حلال فينا الكورونا دا https://t.co/AVobbxSaGk,DIAL_EGY,0.9596957
138,😂هو انت رايح فين= الصين= هو انت مش اما تقرا اخبار خالص ما تعرفش اللي لما يحصل في الصين منتشر هناك  #فيروس_كورونا ال… https://t.co/bWU5WyLZH7,DIAL_EGY,0.994553
139,محدش يعرف هو شفى ولا لسه م الكورونا https://t.co/j3LFDuM6ez,DIAL_EGY,0.9694419
140,كل الميمز الي عاملينها علي كورونا دي بتموتني 😂😂😂😂😂😂😂😂😂😂😂😂,DIAL_EGY,0.93229866
141,@M__albugaily والله قول كدا لتميم واردوغان هما اللى مخبيين اللى أعدادهم أكبر من اى دوله عربية يابغل لما بتقول أن كو… https://t.co/QNSUIPjaPV,DIAL_EGY,0.9915998
